fips,year,count_alldrug,population
21095,2021,66,26177
21095,2022,51,25662
21097,2018,73,18730
21097,2019,40,18838
21097,2020,54,18718
21097,2021,81,18964
21097,2022,43,19103
21099,2018,19,18868
21099,2019,16,19014
21099,2020,19,19289
21099,2021,26,19485
21099,2022,29,19600
21101,2018,52,45566
21101,2019,48,45276
21101,2020,60,44668
21101,2021,66,44417
21101,2022,58,44046
21103,2018,40,16049
21103,2019,41,16063
21103,2020,45,15697
21103,2021,51,15704
21103,2022,48,15771
21105,2018,0,4424
21105,2019,0,4365
21105,2020,0,4530
21105,2021,0,4430
21105,2022,0,4422
21107,2018,48,44978
21107,2019,57,44660
21107,2020,54,45366
21107,2021,56,45096
21107,2022,59,44812
21109,2018,15,13415
21109,2019,27,13316
21109,2020,20,12962
21109,2021,24,12987
21109,2022,22,12973
21111,2018,2257,768706
21111,2019,2336,767785
21111,2020,3040,782783
21111,2021,2952,777378
21111,2022,2562,773399
21113,2018,189,53777
21113,2019,169,54012
21113,2020,185,53016
21113,2021,166,53609
21113,2022,133,54254
21115,2018,30,22432
21115,2019,18,22188
21115,2020,32,22644
21115,2021,25,22539
21115,2022,30,22244
21117,2018,820,166501
21117,2019,725,167333
21117,2020,733,169246
21117,2021,528,169734
21117,2022,412,170313
21119,2018,25,15090
21119,2019,26,14861
21119,2020,19,14163
21119,2021,25,14033
21119,2022,28,13874
21121,2018,26,31326
21121,2019,39,31151
21121,2020,54,30183
21121,2021,59,30019
21121,2022,53,29791
21123,2018,23,14300
21123,2019,13,14393
21123,2020,15,14877
21123,2021,16,15024
21123,2022,28,15163
21125,2018,62,60652
21125,2019,61,60842
21125,2020,85,62728
21125,2021,100,62592
21125,2022,70,62885
21127,2018,18,15589
21127,2019,28,15395
21127,2020,23,16303
21127,2021,18,16268
21127,2022,15,16109
21129,2018,23,7038
21129,2019,23,7390
21129,2020,26,7372
21129,2021,18,7454
21129,2022,10,7261
21131,2018,0,10135
21131,2019,21,9880
21131,2020,18,10471
21131,2021,14,10298
21131,2022,17,10093
21133,2018,34,21847
21133,2019,31,21560
21133,2020,30,21465
21133,2021,54,21245
21133,2022,46,20893
21135,2018,12,13269
21135,2019,0,13309
21135,2020,0,13082
21135,2021,17,13006
21135,2022,0,12954
21137,2018,55,24614
21137,2019,61,24519
21137,2020,88,24249
21137,2021,80,24227
21137,2022,45,24360
21139,2018,13,9222
21139,2019,17,9148
21139,2020,0,8873
21139,2021,22,8984
21139,2022,17,8963
21141,2018,29,27003
21141,2019,31,27111
21141,2020,34,27515
21141,2021,59,27815
21141,2022,46,27877
21143,2018,0,8198
21143,2019,0,8256
21143,2020,0,8678
21143,2021,0,8436
21143,2022,0,9101
21145,2018,77,65391
21145,2019,98,65622
21145,2020,106,67911
21145,2021,100,67612
21145,2022,110,67490
21147,2018,17,17327
21147,2019,14,17260
21147,2020,28,16857
21147,2021,25,16681
21147,2022,14,16701
21149,2018,0,9237
21149,2019,0,9162
21149,2020,10,9134
21149,2021,0,9127
21149,2022,12,9105
21151,2018,265,92172
21151,2019,196,93099
21151,2020,214,92983
21151,2021,235,93473
21151,2022,150,95187
21153,2018,11,12331
21153,2019,11,12184
21153,2020,15,11604
21153,2021,18,11476
21153,2022,11,11357
21155,2018,37,19314
21155,2019,32,19237
21155,2020,50,19588
21155,2021,35,19758
21155,2022,39,19775
21157,2018,36,31247
21157,2019,28,31113
21157,2020,33,31685
21157,2021,35,31820
21157,2022,48,31777
21159,2018,20,11349
21159,2019,26,11258
21159,2020,13,11249
21159,2021,24,11157
21159,2022,17,11095
21161,2018,39,17105
21161,2019,29,17049
21161,2020,30,17130
21161,2021,36,16965
21161,2022,20,16930
21163,2018,21,28648
21163,2019,34,28610
21163,2020,20,30030
21163,2021,28,30132
21163,2022,29,30001
21165,2018,0,6415
21165,2019,0,6483
21165,2020,10,6135
21165,2021,13,6209
21165,2022,12,6250
21167,2018,54,21674
21167,2019,49,21921
21167,2020,60,22652
21167,2021,60,22872
21167,2022,54,22902
21169,2018,13,10074
21169,2019,12,10084
21169,2020,10,10286
21169,2021,0,10363
21169,2022,0,10370
21171,2018,10,10746
21171,2019,14,10654
21171,2020,13,11316
21171,2021,0,11269
21171,2022,13,11355
21173,2018,77,28179
21173,2019,65,28197
21173,2020,90,28104
21173,2021,119,28231
21173,2022,73,28367
21175,2018,27,13363
21175,2019,13,13297
21175,2020,19,13729
21175,2021,25,13682
21175,2022,27,14120
21177,2018,47,30841
21177,2019,63,30681
21177,2020,64,30886
21177,2021,66,30072
21177,2022,66,30455
21179,2018,70,45781
21179,2019,83,46221
21179,2020,99,46784
21179,2021,84,47149
21179,2022,88,47392
21181,2018,19,7198
21181,2019,0,7248
21181,2020,17,7540
21181,2021,26,7750
21181,2022,10,7805
21183,2018,43,24125
21183,2019,34,24043
21183,2020,30,23746
21183,2021,24,23730
21183,2022,30,23527
21185,2018,64,66632
21185,2019,60,66818
21185,2020,83,67692
21185,2021,85,68232
21185,2022,54,69431
21187,2018,26,10867
21187,2019,22,10884
21187,2020,21,11304
21187,2021,10,11307
21187,2022,0,11290
21189,2018,0,4454
21189,2019,10,4413
21189,2020,0,4031
21189,2021,0,3967
21189,2022,13,3929
21191,2018,40,14572
21191,2019,47,14566
21191,2020,43,14652
21191,2021,35,14611
21191,2022,41,14676
21193,2018,54,26246
21193,2019,86,25801
21193,2020,96,28360
21193,2021,105,27906
21193,2022,74,27361
21195,2018,78,58567
21195,2019,73,57919
21195,2020,155,58443
21195,2021,157,57362
21195,2022,100,56286
21197,2018,40,12356
21197,2019,38,12303
21197,2020,24,13095
21197,2021,37,13110
21197,2022,39,13083
21199,2018,77,64735
21199,2019,75,65243
21199,2020,99,65104
21199,2021,123,65561
21199,2022,114,65795
21201,2018,0,2147
21201,2019,0,2149
21201,2020,0,2181
21201,2021,0,2250
21201,2022,0,2229
21203,2018,29,16830
21203,2019,25,16736
21203,2020,41,16064
21203,2021,59,16151
21203,2022,34,16242
21205,2018,51,24488
21205,2019,34,24519
21205,2020,58,24716
21205,2021,69,24586
21205,2022,66,24388
21207,2018,27,17799
21207,2019,12,17944
21207,2020,21,17995
21207,2021,31,18195
21207,2022,30,18178
21209,2018,138,55983
21209,2019,154,57079
21209,2020,168,57520
21209,2021,178,58312
21209,2022,101,59099
21211,2018,74,48073
21211,2019,91,49022
21211,2020,86,48243
21211,2021,77,48580
21211,2022,116,48886
21213,2018,30,18386
21213,2019,22,18530
21213,2020,30,19626
21213,2021,45,19716
21213,2022,37,19949
21215,2018,30,18959
21215,2019,26,19302
21215,2020,27,19510
21215,2021,27,19895
21215,2022,24,20204
21217,2018,72,25483
21217,2019,63,25735
21217,2020,106,26000
21217,2021,71,26158
21217,2022,71,26407
21219,2018,15,12339
21219,2019,0,12318
21219,2020,0,12289
21219,2021,14,12321
21219,2022,0,12404
21221,2018,11,14666
21221,2019,21,14666
21221,2020,11,14080
21221,2021,17,14202
21221,2022,12,14332
21223,2018,13,8500
21223,2019,16,8529
21223,2020,0,8461
21223,2021,16,8553
21223,2022,0,8539
21225,2018,17,14519
21225,2019,15,14497
21225,2020,14,13665
21225,2021,22,13166
21225,2022,36,12961
21227,2018,121,130926
21227,2019,132,132759
21227,2020,154,135013
21227,2021,165,137148
21227,2022,177,139843
21229,2018,24,12011
21229,2019,26,12098
21229,2020,25,12042
21229,2021,35,12091
21229,2022,32,12061
21231,2018,21,20401
21231,2019,20,20278
21231,2020,26,19542
21231,2021,33,19569
21231,2022,29,19681
21233,2018,0,13047
21233,2019,15,12945
21233,2020,0,13017
21233,2021,0,12857
21233,2022,11,12726
21235,2018,63,36196
21235,2019,51,36362
21235,2020,67,36695
21235,2021,103,36699
21235,2022,92,36873
21237,2018,16,7215
21237,2019,15,7151
21237,2020,15,6556
21237,2021,13,6491
21237,2022,0,6400
21239,2018,36,26487
21239,2019,53,26654
21239,2020,45,26902
21239,2021,42,27090
21239,2022,42,27062
26001,2018,16,10364
26001,2019,0,10453
26001,2020,0,10189
26001,2021,16,10300
26001,2022,20,10417
26003,2018,0,9105
26003,2019,0,9078
26003,2020,0,8842
26003,2021,15,8789
26003,2022,0,8807
26005,2018,126,117137
26005,2019,115,118045
26005,2020,131,120647
26005,2021,130,121010
26005,2022,114,121210
26007,2018,53,28422
26007,2019,47,28391
26007,2020,26,28880
26007,2021,46,28916
26007,2022,27,28847
26009,2018,30,23339
26009,2019,20,23359
26009,2020,20,23459
26009,2021,23,23884
26009,2022,27,24249
26011,2018,19,15033
26011,2019,23,14944
26011,2020,25,15003
26011,2021,31,15000
26011,2022,35,15089
26013,2018,15,8313
26013,2019,13,8245
26013,2020,10,8140
26013,2021,20,8291
26013,2022,13,8277
26015,2018,66,61195
26015,2019,44,61481
26015,2020,62,62598
26015,2021,65,63170
26015,2022,50,63554
26017,2018,172,103674
26017,2019,162,102964
26017,2020,177,103733
26017,2021,185,103251
26017,2022,190,102821
26019,2018,12,17748
26019,2019,18,17767
26019,2020,12,17997
26019,2021,0,18236
26019,2022,14,18297
26021,2018,200,153892
26021,2019,236,153352
26021,2020,207,154183
26021,2021,211,153377
26021,2022,185,152900
26023,2018,59,43474
26023,2019,49,43444
26023,2020,72,44868
26023,2021,56,45202
26023,2022,46,44531
26025,2018,363,133858
26025,2019,281,133806
26025,2020,348,134184
26025,2021,311,133878
26025,2022,248,133289
26027,2018,40,51773
26027,2019,43,51847
26027,2020,41,51550
26027,2021,39,51501
26027,2022,34,51403
26029,2018,18,26247
26029,2019,23,26202
26029,2020,20,26034
26029,2021,33,26215
26029,2022,29,26293
26031,2018,28,25574
26031,2019,26,25331
26031,2020,24,25584
26031,2021,26,25735
26031,2022,21,25940
26033,2018,35,37423
26033,2019,31,37287
26033,2020,45,36781
26033,2021,67,35867
26033,2022,55,36293
26035,2018,53,30684
26035,2019,61,30884
26035,2020,53,30834
26035,2021,47,31128
26035,2022,39,31352
26037,2018,67,79229
26037,2019,61,79615
26037,2020,55,79157
26037,2021,52,79499
26037,2022,49,79748
26039,2018,22,13881
26039,2019,18,14012
26039,2020,14,12993
26039,2021,20,13292
26039,2022,16,13491
26041,2018,52,35887
26041,2019,50,35744
26041,2020,33,36860
26041,2021,56,36834
26041,2022,47,36741
26043,2018,38,25431
26043,2019,40,25336
26043,2020,31,25898
26043,2021,46,25795
26043,2022,47,25874
26045,2018,201,109684
26045,2019,179,110119
26045,2020,161,109176
26045,2021,200,109030
26045,2022,166,108992
26047,2018,25,33168
26047,2019,33,33337
26047,2020,34,34104
26047,2021,34,34280
26047,2022,28,34163
26049,2018,1106,406626
26049,2019,771,405702
26049,2020,741,405757
26049,2021,800,404662
26049,2022,738,401983
26051,2018,40,25326
26051,2019,35,25430
26051,2020,45,25375
26051,2021,41,25528
26051,2022,41,25728
26053,2018,16,15095
26053,2019,15,13971
26053,2020,13,14346
26053,2021,18,14356
26053,2022,10,14319
26055,2018,93,92587
26055,2019,98,93032
26055,2020,81,95411
26055,2021,104,96013
26055,2022,94,96464
26057,2018,51,40582
26057,2019,41,40681
26057,2020,55,41667
26057,2021,73,41269
26057,2022,80,41100
26059,2018,61,45709
26059,2019,55,45548
26059,2020,51,45733
26059,2021,56,45609
26059,2022,53,45762
26061,2018,36,35993
26061,2019,25,35709
26061,2020,21,37238
26061,2021,32,37444
26061,2022,28,37035
26063,2018,38,31193
26063,2019,34,30904
26063,2020,21,31371
26063,2021,44,31354
26063,2022,39,31248
26065,2018,493,291267
26065,2019,595,291426
26065,2020,683,284640
26065,2021,711,271427
26065,2022,605,284108
26067,2018,89,64290
26067,2019,82,64654
26067,2020,58,66855
26067,2021,70,66797
26067,2022,73,66809
26069,2018,37,25195
26069,2019,62,25244
26069,2020,45,25185
26069,2021,45,25374
26069,2022,56,25521
26071,2018,16,11094
26071,2019,14,11053
26071,2020,13,11628
26071,2021,17,11576
26071,2022,19,11622
26073,2018,69,70392
26073,2019,92,69635
26073,2020,87,64513
26073,2021,121,64291
26073,2022,96,64447
26075,2018,291,158594
26075,2019,307,158357
26075,2020,273,160225
26075,2021,302,160266
26075,2022,244,160066
26077,2018,457,265120
26077,2019,395,265531
26077,2020,477,261767
26077,2021,522,260688
26077,2022,398,261173
26079,2018,16,17774
26079,2019,33,17984
26079,2020,23,17916
26079,2021,28,17958
26079,2022,24,18182
26081,2018,724,653636
26081,2019,687,656800
26081,2020,761,658460
26081,2021,918,659000
26081,2022,781,659083
26083,2018,0,2076
26083,2019,0,2085
26083,2020,0,2068
26083,2021,0,2118
26083,2022,0,2180
26085,2018,17,11850
26085,2019,16,11752
26085,2020,15,12094
26085,2021,18,12261
26085,2022,11,12594
26087,2018,116,87987
26087,2019,106,87808
26087,2020,88,88572
26087,2021,73,88686
26087,2022,79,88780
26089,2018,0,21662
26089,2019,11,21692
26089,2020,11,22312
26089,2021,0,22630
26089,2022,0,22870
26091,2018,202,98118
26091,2019,147,98519
26091,2020,136,99320
26091,2021,124,99202
26091,2022,112,98567
26093,2018,131,191259
26093,2019,164,192058
26093,2020,143,193971
26093,2021,112,195277
26093,2022,120,196161
26095,2018,0,6336
26095,2019,0,6266
26095,2020,0,5336
26095,2021,0,5337
26095,2022,0,5330
26097,2018,0,10790
26097,2019,12,10807
26097,2020,17,10816
26097,2021,0,10899
26097,2022,12,10941
26099,2018,1518,872089
26099,2019,1401,872389
26099,2020,1312,880176
26099,2021,1298,877385
26099,2022,1006,874195
26101,2018,37,24479
26101,2019,39,24619
26101,2020,42,25061
26101,2021,47,25299
26101,2022,52,25287
26103,2018,56,66406
26103,2019,59,66689
26103,2020,57,66012
26103,2021,55,65800
26103,2022,53,66661
26105,2018,31,29121
26105,2019,50,29154
26105,2020,43,29038
26105,2021,46,29381
26105,2022,57,29409
26107,2018,58,43471
26107,2019,55,43583
26107,2020,50,39792
26107,2021,60,40057
26107,2022,41,40720
26109,2018,33,22908
26109,2019,15,22772
26109,2020,14,23450
26109,2021,30,23323
26109,2022,25,23266
26111,2018,92,83447
26111,2019,105,83412
26111,2020,112,83481
26111,2021,100,83426
26111,2022,95,83674
26113,2018,11,15094
26113,2019,12,15079
26113,2020,16,15057
26113,2021,16,15164
26113,2022,23,15213
26115,2018,243,150218
26115,2019,188,150412
26115,2020,211,154893
26115,2021,227,155646
26115,2022,142,155609
26117,2018,98,63854
26117,2019,100,63708
26117,2020,74,66648
26117,2021,99,67458
26117,2022,85,67433
26119,2018,0,9260
26119,2019,0,9304
26119,2020,0,9164
26119,2021,13,9302
26119,2022,10,9569
26121,2018,352,173719
26121,2019,386,173645
26121,2020,451,175848
26121,2021,445,176612
26121,2022,382,176565
26123,2018,62,48914
26123,2019,57,49027
26123,2020,53,50095
26123,2021,64,50468
26123,2022,52,50886
26125,2018,1671,1257472
26125,2019,1516,1257726
26125,2020,1362,1272413
26125,2021,1434,1271891
26125,2022,1332,1269431
26127,2018,31,26577
26127,2019,36,26562
26127,2020,40,26713
26127,2021,46,26884
26127,2022,43,26973
26129,2018,39,20876
26129,2019,28,20933
26129,2020,29,20779
26129,2021,26,20783
26129,2022,33,20970
26131,2018,0,5816
26131,2019,0,5713
26131,2020,0,5805
26131,2021,0,5855
26131,2022,0,5863
26133,2018,34,23310
26133,2019,27,23394
26133,2020,39,22906
26133,2021,35,23176
26133,2022,30,23274
26135,2018,15,8249
26135,2019,13,8318
26135,2020,0,8239
26135,2021,0,8328
26135,2022,0,8404
26137,2018,28,24675
26137,2019,23,24664
26137,2020,25,25138
26137,2021,25,25351
26137,2022,23,25644
26139,2018,213,289578
26139,2019,191,291460
26139,2020,191,296889
26139,2021,269,298317
26139,2022,201,300873
26141,2018,0,12712
26141,2019,0,12602
26141,2020,16,12997
26141,2021,16,13173
26141,2022,12,13361
26143,2018,43,23822
26143,2019,41,23986
26143,2020,23,23466
26143,2021,32,23677
26143,2022,41,23708
26145,2018,320,190841
26145,2019,263,190484
26145,2020,284,189860
26145,2021,354,189590
26145,2022,337,188330
26147,2018,296,159186
26147,2019,253,159339
26147,2020,266,160375
26147,2021,289,160384
26147,2022,261,160151
26149,2018,74,60808
26149,2019,77,60826
26149,2020,66,60931
26149,2021,96,60850
26149,2022,88,60874
26151,2018,71,41233
26151,2019,47,41220
26151,2020,57,40502
26151,2021,55,40604
26151,2022,50,40657
26153,2018,11,8007
26153,2019,0,8081
26153,2020,0,8056
26153,2021,0,8060
26153,2022,0,8188
26155,2018,121,68064
26155,2019,90,68065
26155,2020,96,68006
26155,2021,105,67998
26155,2022,100,68022
26157,2018,62,52692
26157,2019,59,52355
26157,2020,47,53310
26157,2021,62,53046
26157,2022,63,52945
26159,2018,127,75434
26159,2019,136,75594
26159,2020,117,75576
26159,2021,118,75703
26159,2022,119,75692
26161,2018,302,370548
26161,2019,286,368242
26161,2020,297,371817
26161,2021,269,364998
26161,2022,206,366376
26163,2018,4070,1755868
26163,2019,3766,1750093
26163,2020,3316,1789129
26163,2021,3616,1773073
26163,2022,3625,1757043
26165,2018,46,33452
26165,2019,44,33654
26165,2020,54,33685
26165,2021,49,33940
26165,2022,48,34196
27001,2018,15,15886
27001,2019,23,15841
27001,2020,13,15718
27001,2021,11,15945
27001,2022,0,16126
27003,2018,272,354004
27003,2019,329,357538
27003,2020,420,364458
27003,2021,450,367416
27003,2022,382,368864
27005,2018,23,34403
27005,2019,27,34461
27005,2020,32,35194
27005,2021,39,35326
27005,2022,43,35371
27007,2018,77,46723
27007,2019,75,47205
27007,2020,126,46243
27007,2021,149,46420
27007,2022,118,46799
27009,2018,18,40569
27009,2019,13,40938
27009,2020,26,41357
27009,2021,26,41496
27009,2022,33,41463
27011,2018,0,4973
27011,2019,0,4967
27011,2020,0,5158
27011,2021,0,5162
27011,2022,0,5144
27013,2018,43,67397
27013,2019,59,67874
27013,2020,52,69211
27013,2021,73,69361
27013,2022,66,69631
27015,2018,12,25118
27015,2019,12,24965
27015,2020,0,25903
27015,2021,11,25883
27015,2022,13,25723
27017,2018,59,35816
27017,2019,67,35913
27017,2020,71,36193
27017,2021,67,36455
27017,2022,84,36708
27019,2018,50,103605
27019,2019,43,105128
27019,2020,64,107284
27019,2021,59,108826
27019,2022,58,110034
27021,2018,25,29405
27021,2019,25,29622
27021,2020,47,30142
27021,2021,75,30638
27021,2022,53,31274
27023,2018,0,11879
27023,2019,0,11756
27023,2020,0,12596
27023,2021,10,12390
27023,2022,0,12284
27025,2018,44,55980
27025,2019,57,56543
27025,2020,60,56713
27025,2021,73,57544
27025,2022,75,57988
27027,2018,48,64079
27027,2019,46,64441
27027,2020,43,65332
27027,2021,73,65665
27027,2022,69,65929
27029,2018,12,8815
27029,2019,11,8843
27029,2020,15,8571
27029,2021,20,8574
27029,2022,16,8649
27031,2018,0,5413
27031,2019,0,5416
27031,2020,0,5595
27031,2021,0,5623
27031,2022,0,5708
27033,2018,0,11274
27033,2019,18,11232
27033,2020,0,11509
27033,2021,0,11578
27033,2022,0,11356
27035,2018,52,64957
27035,2019,69,65191
27035,2020,71,66277
27035,2021,64,67345
27035,2022,62,67948
27037,2018,320,425472
27037,2019,390,429453
27037,2020,465,440393
27037,2021,465,442773
27037,2022,398,443341
27039,2018,0,20804
27039,2019,0,20976
27039,2020,12,20895
27039,2021,11,20964
27039,2022,0,20981
27041,2018,27,37987
27041,2019,24,38070
27041,2020,24,39089
27041,2021,47,39305
27041,2022,38,39668
27043,2018,0,13732
27043,2019,11,13671
27043,2020,0,13901
27043,2021,13,13910
27043,2022,14,13926
27045,2018,0,21053
27045,2019,0,21081
27045,2020,0,21234
27045,2021,15,21303
27045,2022,0,21414
27047,2018,26,30552
27047,2019,20,30385
27047,2020,15,30902
27047,2021,27,30808
27047,2022,25,30718
27049,2018,36,46348
27049,2019,43,46391
27049,2020,47,47575
27049,2021,70,48018
27049,2022,44,48013
27051,2018,0,5971
27051,2019,0,5977
27051,2020,0,6094
27051,2021,0,6161
27051,2022,0,6136
27053,2018,1226,1258021
27053,2019,1794,1265159
27053,2020,2128,1281568
27053,2021,2146,1266736
27053,2022,2130,1260121
27055,2018,0,18608
27055,2019,0,18667
27055,2020,0,18851
27055,2021,0,18829
27055,2022,0,18800
27057,2018,10,21350
27057,2019,11,21604
27057,2020,10,21392
27057,2021,14,21745
27057,2022,14,21960
27059,2018,32,39846
27059,2019,34,40447
27059,2020,26,41385
27059,2021,38,41951
27059,2022,36,42727
27061,2018,41,45139
27061,2019,45,45225
27061,2020,39,45035
27061,2021,47,45058
27061,2022,47,45205
27063,2018,0,9866
27063,2019,12,9799
27063,2020,0,9992
27063,2021,0,10015
27063,2022,0,9893
27065,2018,27,16288
27065,2019,13,16357
27065,2020,22,16049
27065,2021,26,16187
27065,2022,24,16463
27067,2018,19,42850
27067,2019,32,43137
27067,2020,37,43726
27067,2021,32,43865
27067,2022,28,43839
27069,2018,0,4276
27069,2019,0,4286
27069,2020,0,4198
27069,2021,0,4162
27069,2022,0,4059
27071,2018,0,12404
27071,2019,0,12202
27071,2020,11,12025
27071,2021,0,11944
27071,2022,12,11844
27073,2018,0,6644
27073,2019,0,6628
27073,2020,0,6702
27073,2021,0,6715
27073,2022,0,6689
27075,2018,0,10609
27075,2019,0,10625
27075,2020,0,10918
27075,2021,0,11009
27075,2022,0,10939
27077,2018,0,3722
27077,2019,0,3736
27077,2020,0,3764
27077,2021,0,3821
27077,2022,0,3871
27079,2018,19,28583
27079,2019,17,28856
27079,2020,17,28639
27079,2021,18,28918
27079,2022,16,29153
27081,2018,0,5654
27081,2019,0,5619
27081,2020,0,5628
27081,2021,0,5563
27081,2022,0,5580
27083,2018,16,25656
27083,2019,18,25579
27083,2020,13,25170
27083,2021,21,25267
27083,2022,22,25262
27085,2018,19,35798
27085,2019,30,35826
27085,2020,16,36738
27085,2021,26,36807
27085,2022,29,36714
27087,2018,19,5492
27087,2019,21,5540
27087,2020,31,5372
27087,2021,36,5387
27087,2022,17,5328
27089,2018,0,9373
27089,2019,0,9345
27089,2020,0,9026
27089,2021,0,8979
27089,2022,0,8861
27091,2018,19,19772
27091,2019,14,19641
27091,2020,0,19982
27091,2021,25,19899
27091,2022,12,19650
27093,2018,27,23122
27093,2019,15,23166
27093,2020,15,23431
27093,2021,14,23391
27093,2022,17,23496
27095,2018,69,26062
27095,2019,81,26166
27095,2020,108,26462
27095,2021,103,26892
27095,2022,69,27280
27097,2018,38,33098
27097,2019,39,33329
27097,2020,31,33995
27097,2021,41,34071
27097,2022,45,34246
27099,2018,28,40122
27099,2019,39,40040
27099,2020,35,40054
27099,2021,44,40214
27099,2022,43,40140
27101,2018,0,8247
27101,2019,0,8197
27101,2020,0,8172
27101,2021,0,8145
27101,2022,0,8060
27103,2018,20,34234
27103,2019,22,34311
27103,2020,22,34504
27103,2021,19,34373
27103,2022,28,34441
27105,2018,10,21737
27105,2019,0,21645
27105,2020,0,22207
27105,2021,0,22047
27105,2022,0,21947
27107,2018,0,6477
27107,2019,0,6388
27107,2020,0,6435
27107,2021,0,6442
27107,2022,0,6377
27109,2018,103,156413
27109,2019,92,158188
27109,2020,135,163028
27109,2021,168,163620
27109,2022,143,164020
27111,2018,59,58602
27111,2019,51,58684
27111,2020,43,60072
27111,2021,44,60222
27111,2022,43,60519
27113,2018,15,14175
27113,2019,11,14069
27113,2020,15,13950
27113,2021,14,13806
27113,2022,12,13845
27115,2018,29,29449
27115,2019,19,29430
27115,2020,45,28889
27115,2021,43,29034
27115,2022,38,29446
27117,2018,0,9127
27117,2019,0,9152
27117,2020,10,9414
27117,2021,0,9352
27117,2022,0,9355
27119,2018,27,31364
27119,2019,22,31330
27119,2020,27,31083
27119,2021,24,30817
27119,2022,25,30731
27121,2018,0,11088
27121,2019,0,11216
27121,2020,0,11326
27121,2021,10,11418
27121,2022,0,11431
27123,2018,517,548900
27123,2019,653,549632
27123,2020,890,551699
27123,2021,917,542861
27123,2022,852,536413
27125,2018,0,3961
27125,2019,0,4032
27125,2020,0,3940
27125,2021,0,3932
27125,2022,0,3874
27127,2018,0,15254
27127,2019,10,15158
27127,2020,15,15408
27127,2021,14,15397
27127,2022,11,15361
27129,2018,13,14629
27129,2019,0,14551
27129,2020,11,14697
27129,2021,16,14628
27129,2022,0,14525
27131,2018,55,66583
27131,2019,49,67016
27131,2020,69,67086
27131,2021,45,67375
27131,2022,40,67693
27133,2018,0,9411
27133,2019,0,9334
27133,2020,0,9684
27133,2021,0,9674
27133,2022,0,9537
27135,2018,0,15147
27135,2019,10,15176
27135,2020,0,15293
27135,2021,0,15260
27135,2022,0,15292
27137,2018,243,199850
27137,2019,285,199212
27137,2020,310,200064
27137,2021,312,199332
27137,2022,361,199532
27139,2018,81,147339
27139,2019,121,149004
27139,2020,172,151350
27139,2021,162,153408
27139,2022,129,154520
27141,2018,86,96067
27141,2019,75,97424
27141,2020,100,97580
27141,2021,102,99248
27141,2022,99,100824
27143,2018,12,15024
27143,2019,0,14868
27143,2020,0,14810
27143,2021,11,14927
27143,2022,0,14955
27145,2018,94,160034
27145,2019,108,161076
27145,2020,118,158467
27145,2021,153,159144
27145,2022,140,160405
27147,2018,24,36783
27147,2019,27,36687
27147,2020,24,37375
27147,2021,22,37409
27147,2022,34,37398
27149,2018,0,9751
27149,2019,0,9822
27149,2020,0,9666
27149,2021,0,9704
27149,2022,0,9637
27151,2018,0,9319
27151,2019,0,9294
27151,2020,0,9804
27151,2021,11,9781
27151,2022,0,9755
27153,2018,16,24613
27153,2019,18,24725
27153,2020,10,25277
27153,2021,19,25307
27153,2022,15,25538
27155,2018,0,3289
27155,2019,0,3260
27155,2020,0,3361
27155,2021,0,3287
27155,2022,0,3275
27157,2018,15,21591
27157,2019,0,21548
27157,2020,15,21400
27157,2021,0,21514
27157,2022,15,21658
27159,2018,20,13739
27159,2019,13,13662
27159,2020,14,14119
27159,2021,0,14184
27159,2022,17,14307
27161,2018,14,18653
27161,2019,18,18558
27161,2020,13,18964
27161,2021,11,18992
27161,2022,18,18893
27163,2018,177,258969
27163,2019,213,262541
27163,2020,265,268372
27163,2021,258,272610
27163,2022,229,275912
27165,2018,14,10964
27165,2019,0,10846
27165,2020,0,11231
27165,2021,0,11158
27165,2022,0,11075
27167,2018,0,6255
27167,2019,0,6223
27167,2020,0,6482
27167,2021,0,6410
27167,2022,0,6350
27169,2018,45,50877
27169,2019,41,50659
27169,2020,30,49640
27169,2021,40,49750
27169,2022,40,49478
27171,2018,79,136471
27171,2019,80,138542
27171,2020,95,141860
27171,2021,101,145143
27171,2022,83,148003
27173,2018,0,9806
27173,2019,14,9736
27173,2020,0,9504
27173,2021,0,9446
27173,2022,10,9486
29001,2018,31,25593
29001,2019,18,25511
29001,2020,15,25269
29001,2021,13,25179
29001,2022,12,25165
29003,2018,0,17661
29003,2019,0,17699
29003,2020,0,18098
29003,2021,0,18009
29003,2022,15,18003
29005,2018,0,5161
29005,2019,0,5109
29005,2020,0,5308
29005,2021,0,5227
29005,2022,0,5182
29007,2018,35,25411
29007,2019,41,24962
29007,2020,49,24798
29007,2021,14,24824
29007,2022,11,24434
29009,2018,21,35687
29009,2019,29,35789
29009,2020,29,34541
29009,2021,36,34733
29009,2022,32,34926
29011,2018,0,11756
29011,2019,0,11681
29011,2020,0,11608
29011,2021,0,11649
29011,2022,10,11694
29013,2018,13,16320
29013,2019,19,16213
29013,2020,19,16045
29013,2021,20,16084
29013,2022,29,16177
29015,2018,14,19377
29015,2019,13,19477
29015,2020,13,19424
29015,2021,13,19916
29015,2022,14,20224
29017,2018,0,12167
29017,2019,0,12142
29017,2020,0,10559
29017,2021,0,10578
29017,2022,0,10518
29019,2018,113,179569
29019,2019,145,181084
29019,2020,218,184035
29019,2021,192,186075
29019,2022,196,187690
29021,2018,62,88047
29021,2019,73,87212
29021,2020,117,84460
29021,2021,143,83655
29021,2022,145,82911
