state_code,month,year,source,count_alldrug,count_opioid,count_heroin,count_stimulant
SC,8,2019,ED,667,280,150,41
SC,8,2019,HOSP,251,75,16,57
SC,9,2019,ED,647,280,125,49
SC,9,2019,HOSP,231,66,11,52
SC,10,2019,ED,638,275,131,24
SC,10,2019,HOSP,256,77,28,59
SC,11,2019,ED,683,289,147,29
SC,11,2019,HOSP,235,73,20,50
SC,12,2019,ED,663,244,102,26
SC,12,2019,HOSP,264,87,25,68
SC,1,2020,ED,621,243,101,20
SC,1,2020,HOSP,248,70,25,62
SC,2,2020,ED,575,217,107,31
SC,2,2020,HOSP,229,69,18,51
SC,3,2020,ED,708,379,155,28
SC,3,2020,HOSP,265,92,27,64
SC,4,2020,ED,678,369,149,43
SC,4,2020,HOSP,233,89,26,57
SC,5,2020,ED,933,499,187,44
SC,5,2020,HOSP,289,117,29,56
SC,6,2020,ED,919,482,208,37
SC,6,2020,HOSP,265,117,29,50
SC,7,2020,ED,886,433,173,39
SC,7,2020,HOSP,250,93,31,47
SC,8,2020,ED,825,408,196,34
SC,8,2020,HOSP,241,100,21,53
SC,9,2020,ED,684,345,146,28
SC,9,2020,HOSP,253,92,25,52
SC,10,2020,ED,826,394,170,38
SC,10,2020,HOSP,276,106,26,50
SC,11,2020,ED,770,358,152,51
SC,11,2020,HOSP,245,91,20,54
SC,12,2020,ED,757,374,147,31
SC,12,2020,HOSP,232,89,18,48
SC,1,2021,ED,713,349,161,22
SC,1,2021,HOSP,216,71,10,38
SC,2,2021,ED,782,377,153,40
SC,2,2021,HOSP,229,75,19,42
SC,3,2021,ED,847,428,156,50
SC,3,2021,HOSP,315,113,34,65
SC,4,2021,ED,902,456,168,38
SC,4,2021,HOSP,265,108,33,61
SC,5,2021,ED,919,448,167,38
SC,5,2021,HOSP,255,66,18,55
SC,6,2021,ED,851,430,128,35
SC,6,2021,HOSP,239,86,22,50
SC,7,2021,ED,885,447,134,38
SC,7,2021,HOSP,306,118,20,66
SC,8,2021,ED,828,407,141,42
SC,8,2021,HOSP,240,84,18,47
SC,9,2021,ED,795,407,126,37
SC,9,2021,HOSP,217,82,24,54
SC,10,2021,ED,850,423,121,47
SC,10,2021,HOSP,259,98,21,61
SC,11,2021,ED,746,372,110,36
SC,11,2021,HOSP,217,84,17,41
SC,12,2021,ED,810,415,112,31
SC,12,2021,HOSP,246,81,13,57
SC,1,2022,ED,684,384,92,28
SC,1,2022,HOSP,202,85,18,39
SC,2,2022,ED,626,312,71,27
SC,2,2022,HOSP,207,90,14,42
SC,3,2022,ED,785,396,104,38
SC,3,2022,HOSP,264,125,24,57
SC,4,2022,ED,829,440,86,35
SC,4,2022,HOSP,250,99,27,62
SC,5,2022,ED,821,426,93,36
SC,5,2022,HOSP,252,87,22,66
SC,6,2022,ED,584,288,68,34
SC,6,2022,HOSP,195,73,0,45
SC,7,2022,ED,892,422,83,42
SC,7,2022,HOSP,255,117,14,68
SC,8,2022,ED,805,407,89,48
SC,8,2022,HOSP,243,90,17,52
SC,9,2022,ED,804,379,60,54
SC,9,2022,HOSP,236,89,18,47
SC,10,2022,ED,774,367,60,34
SC,10,2022,HOSP,256,98,0,35
SC,11,2022,ED,804,385,77,36
SC,11,2022,HOSP,221,78,0,51
SC,12,2022,ED,787,369,65,27
SC,12,2022,HOSP,238,82,0,57
UT,1,2018,ED,303,71,20,22
UT,1,2018,HOSP,135,61,10,14
UT,2,2018,ED,244,61,22,11
UT,2,2018,HOSP,112,43,0,15
UT,3,2018,ED,278,81,37,12
UT,3,2018,HOSP,118,56,10,12
UT,4,2018,ED,285,80,33,12
UT,4,2018,HOSP,131,59,0,14
UT,5,2018,ED,255,65,25,24
UT,5,2018,HOSP,126,55,0,13
UT,6,2018,ED,253,66,28,19
UT,6,2018,HOSP,142,60,0,18
UT,7,2018,ED,235,60,23,22
UT,7,2018,HOSP,154,70,11,18
UT,8,2018,ED,254,57,29,19
UT,8,2018,HOSP,150,68,14,27
UT,9,2018,ED,252,63,26,16
UT,9,2018,HOSP,140,53,0,22
UT,10,2018,ED,266,58,19,19
UT,10,2018,HOSP,130,48,0,19
UT,11,2018,ED,215,53,31,12
UT,11,2018,HOSP,97,46,0,10
UT,12,2018,ED,259,68,42,15
UT,12,2018,HOSP,116,51,13,11
UT,1,2019,ED,251,66,29,17
UT,1,2019,HOSP,136,46,0,20
UT,2,2019,ED,244,68,39,25
UT,2,2019,HOSP,97,36,0,11
UT,3,2019,ED,280,76,36,24
UT,3,2019,HOSP,125,45,0,14
UT,4,2019,ED,229,50,21,24
UT,4,2019,HOSP,138,57,12,20
UT,5,2019,ED,235,73,35,15
UT,5,2019,HOSP,112,34,0,0
UT,6,2019,ED,254,60,33,15
UT,6,2019,HOSP,117,31,0,22
UT,7,2019,ED,287,76,37,20
UT,7,2019,HOSP,146,52,0,28
UT,8,2019,ED,237,68,31,14
UT,8,2019,HOSP,119,38,0,18
UT,9,2019,ED,243,56,28,11
UT,9,2019,HOSP,147,70,12,18
UT,10,2019,ED,179,50,27,16
UT,10,2019,HOSP,126,44,0,13
UT,11,2019,ED,178,37,23,12
UT,11,2019,HOSP,99,36,0,12
UT,12,2019,ED,185,36,10,13
UT,12,2019,HOSP,139,53,13,18
UT,1,2020,ED,227,44,23,19
UT,1,2020,HOSP,111,41,0,18
UT,2,2020,ED,257,77,32,0
UT,2,2020,HOSP,124,57,10,19
UT,3,2020,ED,215,50,19,15
UT,3,2020,HOSP,119,41,0,18
UT,4,2020,ED,197,63,26,12
UT,4,2020,HOSP,92,31,0,17
UT,5,2020,ED,257,79,42,12
UT,5,2020,HOSP,114,38,13,19
UT,6,2020,ED,218,58,26,15
UT,6,2020,HOSP,129,56,16,26
UT,7,2020,ED,274,74,37,14
UT,7,2020,HOSP,161,68,11,19
UT,8,2020,ED,278,92,34,13
UT,8,2020,HOSP,120,41,13,21
UT,9,2020,ED,245,66,25,15
UT,9,2020,HOSP,133,53,0,12
UT,10,2020,ED,251,66,25,12
UT,10,2020,HOSP,116,40,0,15
UT,11,2020,ED,196,56,23,0
UT,11,2020,HOSP,104,34,0,15
UT,12,2020,ED,227,54,17,22
UT,12,2020,HOSP,91,35,0,11
UT,1,2021,ED,236,58,20,13
UT,1,2021,HOSP,119,40,0,14
UT,2,2021,ED,213,55,20,16
UT,2,2021,HOSP,106,44,0,15
UT,3,2021,ED,222,55,25,15
UT,3,2021,HOSP,99,38,10,11
UT,4,2021,ED,266,70,29,22
UT,4,2021,HOSP,115,42,0,22
UT,5,2021,ED,314,100,47,0
UT,5,2021,HOSP,149,57,0,28
UT,6,2021,ED,250,79,32,13
UT,6,2021,HOSP,105,48,12,16
UT,7,2021,ED,233,54,26,0
UT,7,2021,HOSP,102,34,0,17
UT,8,2021,ED,326,80,39,20
UT,8,2021,HOSP,118,41,0,17
UT,9,2021,ED,250,60,23,13
UT,9,2021,HOSP,110,35,0,0
UT,10,2021,ED,258,63,31,13
UT,10,2021,HOSP,108,42,0,10
UT,11,2021,ED,231,59,27,13
UT,11,2021,HOSP,82,36,0,0
UT,12,2021,ED,276,66,21,11
UT,12,2021,HOSP,107,44,0,10
UT,1,2022,ED,227,59,22,13
UT,1,2022,HOSP,87,35,0,0
UT,2,2022,ED,210,46,20,14
UT,2,2022,HOSP,99,33,0,0
UT,3,2022,ED,275,76,32,18
UT,3,2022,HOSP,101,33,0,12
UT,4,2022,ED,236,62,30,19
UT,4,2022,HOSP,94,30,0,13
UT,5,2022,ED,247,64,24,11
UT,5,2022,HOSP,123,39,0,14
UT,6,2022,ED,239,70,31,0
UT,6,2022,HOSP,118,47,0,24
UT,7,2022,ED,234,63,31,15
UT,7,2022,HOSP,113,36,0,18
UT,8,2022,ED,267,70,21,16
UT,8,2022,HOSP,104,28,0,23
UT,9,2022,ED,251,64,25,0
UT,9,2022,HOSP,112,41,0,0
UT,10,2022,ED,233,65,24,0
UT,10,2022,HOSP,89,47,0,0
UT,11,2022,ED,216,48,11,14
UT,11,2022,HOSP,75,25,0,0
UT,12,2022,ED,244,80,25,0
UT,12,2022,HOSP,94,34,0,0
WA,1,2018,HOSP,268,83,20,36
WA,2,2018,HOSP,218,74,16,44
WA,3,2018,HOSP,251,106,19,46
WA,4,2018,HOSP,305,128,28,58
WA,5,2018,HOSP,294,105,29,68
WA,6,2018,HOSP,261,90,21,39
WA,7,2018,HOSP,291,112,26,53
WA,8,2018,HOSP,283,109,21,53
WA,9,2018,HOSP,261,112,38,51
WA,10,2018,HOSP,251,90,20,54
WA,11,2018,HOSP,235,85,22,42
WA,12,2018,HOSP,222,82,23,54
WA,1,2019,HOSP,282,103,30,50
WA,2,2019,HOSP,223,67,12,51
WA,3,2019,HOSP,256,107,24,50
WA,4,2019,HOSP,251,74,17,49
WA,5,2019,HOSP,272,90,25,65
WA,6,2019,HOSP,245,86,22,50
WA,7,2019,HOSP,237,81,22,44
WA,8,2019,HOSP,242,91,24,59
WA,9,2019,HOSP,248,82,23,52
WA,10,2019,HOSP,248,87,27,48
WA,11,2019,HOSP,260,98,27,70
WA,12,2019,HOSP,248,115,23,51
WA,1,2020,HOSP,303,90,27,62
WA,2,2020,HOSP,255,99,31,65
WA,3,2020,HOSP,236,80,25,44
WA,4,2020,HOSP,214,88,17,44
WA,5,2020,HOSP,269,114,37,69
WA,6,2020,HOSP,243,90,21,64
WA,7,2020,HOSP,279,97,24,65
WA,8,2020,HOSP,256,106,22,60
WA,9,2020,HOSP,251,97,19,48
WA,10,2020,HOSP,263,86,13,70
WA,11,2020,HOSP,221,85,13,50
WA,12,2020,HOSP,235,93,13,45
WA,1,2021,HOSP,257,108,24,66
WA,2,2021,HOSP,219,75,16,61
WA,3,2021,HOSP,310,104,15,93
WA,4,2021,HOSP,253,98,11,73
WA,5,2021,HOSP,257,91,18,78
WA,6,2021,HOSP,283,102,17,93
WA,7,2021,HOSP,299,123,23,80
WA,8,2021,HOSP,242,88,14,78
WA,9,2021,HOSP,202,88,17,56
WA,10,2021,HOSP,234,82,12,66
WA,11,2021,HOSP,207,89,14,49
WA,12,2021,HOSP,237,89,15,57
WA,1,2022,HOSP,221,71,0,67
WA,2,2022,HOSP,261,99,0,69
WA,3,2022,HOSP,291,97,13,98
WA,4,2022,HOSP,273,119,0,73
WA,5,2022,HOSP,270,124,0,71
WA,6,2022,HOSP,285,117,0,80
WA,7,2022,HOSP,310,142,0,89
WA,8,2022,HOSP,309,136,0,91
WA,9,2022,HOSP,280,123,0,72
WA,10,2022,HOSP,270,120,0,35
WA,11,2022,HOSP,296,143,0,38
WA,12,2022,HOSP,280,145,0,33
WI,1,2018,ED,551,146,90,19
WI,2,2018,ED,485,163,98,26
WI,3,2018,ED,518,167,112,20
WI,4,2018,ED,488,149,84,22
WI,5,2018,ED,620,235,140,28
WI,6,2018,ED,637,235,134,34
WI,7,2018,ED,659,201,104,28
WI,8,2018,ED,605,193,117,27
WI,9,2018,ED,577,185,116,23
WI,10,2018,ED,580,174,104,33
WI,11,2018,ED,538,178,111,24
WI,12,2018,ED,568,177,110,20
WI,1,2019,ED,558,148,87,24
WI,2,2019,ED,469,139,73,29
WI,3,2019,ED,589,174,100,34
WI,4,2019,ED,591,203,126,38
WI,5,2019,ED,652,183,103,40
WI,6,2019,ED,601,204,104,28
WI,7,2019,ED,665,253,149,41
WI,8,2019,ED,715,254,152,25
WI,9,2019,ED,668,217,122,48
WI,10,2019,ED,560,193,116,30
WI,11,2019,ED,584,204,123,20
WI,12,2019,ED,571,220,118,20
WI,1,2020,ED,585,218,123,23
WI,2,2020,ED,629,229,134,32
WI,3,2020,ED,610,254,168,20
WI,4,2020,ED,501,224,131,24
WI,5,2020,ED,657,326,165,28
WI,6,2020,ED,591,249,121,20
WI,7,2020,ED,674,265,131,24
WI,8,2020,ED,664,241,136,34
WI,9,2020,ED,624,252,115,24
WI,10,2020,ED,571,195,94,20
WI,11,2020,ED,586,235,118,21
WI,12,2020,ED,551,183,94,25
WI,1,2021,ED,592,233,117,32
WI,2,2021,ED,505,188,92,18
WI,3,2021,ED,655,252,127,36
WI,4,2021,ED,730,299,143,42
WI,5,2021,ED,694,250,130,36
WI,6,2021,ED,656,278,140,33
WI,7,2021,ED,732,319,144,38
WI,8,2021,ED,647,251,104,30
WI,9,2021,ED,634,230,91,41
WI,10,2021,ED,596,229,100,31
WI,11,2021,ED,609,241,100,32
WI,12,2021,ED,635,238,99,37
WI,1,2022,ED,572,216,89,31
WI,2,2022,ED,477,159,76,27
WI,3,2022,ED,625,211,78,36
WI,4,2022,ED,585,198,81,30
WI,5,2022,ED,569,208,84,28
WI,6,2022,ED,530,204,83,24
WI,7,2022,ED,606,218,80,26
WI,8,2022,ED,612,225,87,38
WI,9,2022,ED,597,191,70,29
WI,10,2022,ED,587,201,72,35
WI,11,2022,ED,541,204,76,26
WI,12,2022,ED,608,243,96,19
